46.14125816993464,55.69455833333333
46.80841503267975,51.71383888888888
47.4797385620915,51.28963055555555
47.95833333333333,50.87475833333332
48.029330065359474,50.00311388888888
49.50277777777776,49.2886361111111
54.26209150326797,49.27404166666667
54.403921568627446,48.12835
55.44959150326797,47.59448333333332
58.0406862745098,46.997044444444455
63.56111111111111,46.863291666666676
64.0218954248366,46.86085277777777
68.56290849673204,46.80525
71.82745098039216,46.56198055555555
72.15179738562091,46.22189166666667
72.2436274509804,45.310583333333334
82.1638888888889,45.256063888888896
83.55081699346405,44.02297222222223
