10.630555555555556,71.99999999999994
11.597222222222223,71.54999999999994
13.530555555555557,71.39999999999995
15.06388888888889,69.35999999999996
22.758333333333333,69.16024999999996
31.15604575163399,68.63999999999996
37.49493464052288,65.3912972222222
47.62107843137256,61.067888888888874
66.97091503267973,54.958877777777786
74.4375816993464,54.8599888888889
79.82949346405229,47.05912777777776
89.85106209150328,37.527027777777775
105.09738562091505,35.83347222222222
105.27467320261438,33.76569444444445
