35.468545751634,61.03778333333334
36.04027777777778,58.03342777777775
36.515277777777776,56.589022222222205
37.842483660130725,55.44505833333334
39.55032679738562,55.42243055555556
41.669117647058826,54.85660277777777
42.75277777777778,54.147575000000025
42.75857843137256,53.39537222222222
43.01111111111112,53.36771944444444
45.34166666666666,52.32018888888888
47.04166666666667,51.708016666666666
50.68464052287581,51.69699444444445
51.672794117647065,51.168733333333336
55.325,50.370872222222225
64.10130718954248,49.80917499999999
65.40310457516341,48.88198888888889
67.61495098039218,48.54188055555556
76.03390522875816,47.74311944444444
